month,1,2,3,5,7,10,20,30,50,70,100,125,150,175,200,225,250,ENSO 3.4 Anomaly
1998-11,264.52,261.56,252.01,241.38,236.63,233.05,225.9,220.65,205.3,197.14,191.15,197.49,205.24,212.74,219.74,226.13,231.95,-1.47
1998-12,260.74,253.16,245.5,235.98,231.48,228.7,223.65,218.65,204.3,194.52,190.76,197.67,205.29,212.67,219.58,225.94,231.74,-1.78
1999-01,267.54,255.02,249.02,237.89,231.58,228.81,223.67,218.42,205.43,193.13,190.9,197.65,205.21,212.62,219.56,225.89,231.64,-1.67
1999-02,268.16,260.23,247.3,235.81,229.98,227.24,221.79,217.14,206.59,193.3,191.02,197.94,205.35,212.58,219.42,225.71,231.47,-1.31
1999-03,268.03,266.62,254.07,239.88,232.65,228.95,222.04,216.17,205.98,194.21,191.04,197.3,204.81,212.3,219.33,225.77,231.6,-0.97
1999-04,265.72,267.03,259.73,242.22,234.63,230.82,223.8,217.98,208.11,196.78,190.79,197.25,204.89,212.51,219.65,226.12,231.96,-0.94
1999-05,264.86,265.32,258.25,242.76,233.35,229.72,223.16,217.98,209.3,200.19,192.2,197.03,204.48,212.17,219.34,225.86,231.72,-0.88
1999-06,264.04,260.93,255.46,243.82,232.98,227.81,221.91,217.49,209.98,203.19,194.78,197.88,204.52,211.94,218.98,225.41,231.26,-1.05
1999-07,264.62,258.91,252.88,241.4,232.61,227.37,220.77,216.57,210.41,205.48,197.37,198.63,204.5,211.52,218.44,224.84,230.69,-0.87
1999-08,265.91,261.8,253.53,240.47,231.32,226.66,219.84,215.62,210.08,205.73,197.37,198.7,204.72,211.81,218.69,225.01,230.79,-1.23
1999-09,266.98,263.93,256.12,243.85,233.64,227.69,219.95,215.11,209.32,204.55,196.96,198.29,204.68,211.81,218.66,224.99,230.8,-1.01
1999-10,267.0,264.66,257.42,246.3,236.77,229.68,220.33,214.65,208.08,202.33,194.45,197.64,204.71,212.06,219.0,225.39,231.22,-1.05
1999-11,266.4,262.77,256.39,246.68,239.47,230.77,220.66,214.51,207.45,200.56,191.91,197.25,204.74,212.12,219.1,225.52,231.37,-1.53
1999-12,266.19,260.26,253.94,243.78,237.76,230.31,219.47,213.64,206.82,198.38,191.0,197.29,204.93,212.35,219.27,225.62,231.43,-1.67
2000-01,261.88,254.31,249.84,242.51,237.23,229.78,218.3,212.71,205.65,197.58,191.33,197.12,204.76,212.13,219.01,225.34,231.11,-1.92
2000-02,265.06,261.13,254.35,245.89,238.7,230.24,218.18,212.24,205.01,198.33,191.94,197.48,204.75,211.97,218.8,225.09,230.85,-1.53
2000-03,263.4,264.95,259.33,247.52,238.69,231.28,218.84,212.93,205.26,198.56,192.04,197.41,204.66,212.01,218.95,225.33,231.13,-1.14
2000-04,262.8,264.43,260.42,250.74,241.75,234.03,221.06,214.02,205.68,198.58,191.71,196.95,204.48,212.09,219.29,225.85,231.76,-0.77
2000-05,260.28,262.73,258.99,250.08,242.62,234.2,222.02,214.44,206.73,199.81,192.79,197.38,204.74,212.37,219.57,226.13,232.02,-0.73
2000-06,259.15,260.94,255.88,247.75,242.17,234.76,221.93,214.35,207.43,201.7,194.84,198.02,204.81,212.03,219.01,225.45,231.3,-0.62
2000-07,257.94,260.27,255.96,245.08,240.1,234.71,221.64,214.3,207.74,203.12,195.41,198.18,204.58,211.66,218.54,224.93,230.78,-0.5
2000-08,258.71,259.35,253.65,241.72,236.56,231.95,220.62,213.38,207.18,202.75,195.0,198.2,204.89,211.92,218.76,225.13,230.97,-0.37
2000-09,262.43,261.69,256.14,245.83,240.06,233.66,220.31,212.31,205.93,200.87,194.78,197.96,204.78,211.93,218.76,225.12,230.96,-0.51
2000-10,262.65,262.27,256.62,246.78,241.4,235.35,219.25,211.0,203.65,197.89,191.83,196.85,204.57,212.16,219.23,225.7,231.57,-0.73
2000-11,260.6,261.73,257.26,246.53,240.23,235.82,219.82,211.06,202.4,194.49,190.03,196.77,204.76,212.43,219.53,226.0,231.86,-0.87
2000-12,256.35,255.47,251.33,240.37,235.68,232.27,218.95,210.87,202.15,192.86,190.31,197.58,205.32,212.77,219.67,225.98,231.75,-0.98
2001-01,265.69,258.54,249.84,240.73,235.91,232.37,220.07,211.68,203.05,195.22,190.59,197.23,204.77,212.05,218.9,225.24,231.03,-0.83
2001-02,266.47,263.27,250.89,241.45,236.25,232.01,217.58,209.52,201.93,192.45,190.8,198.1,205.63,212.78,219.55,225.88,231.69,-0.61
2001-03,265.16,267.56,260.17,247.46,241.04,236.46,221.57,212.41,203.19,193.56,190.38,197.26,204.82,212.3,219.35,225.79,231.62,-0.38
2001-04,263.3,265.67,260.47,248.06,241.08,236.6,224.31,214.56,204.61,195.97,190.51,196.88,204.79,212.59,219.86,226.47,232.38,-0.26
2001-05,260.45,262.74,258.46,247.35,239.83,235.12,225.63,215.15,205.08,196.99,191.64,197.6,205.19,212.8,219.95,226.47,232.34,-0.25
2001-06,257.76,259.91,255.42,246.61,237.92,232.83,225.69,215.03,205.4,199.25,193.59,197.95,204.88,212.09,219.06,225.49,231.35,0.03
2001-07,259.29,259.18,253.56,245.55,238.39,232.21,225.84,216.77,206.77,201.08,194.5,198.2,204.87,211.99,218.89,225.25,231.06,0.1
2001-08,260.77,259.3,253.55,243.79,236.6,231.04,225.31,218.24,207.39,201.9,193.96,198.38,205.49,212.73,219.6,225.95,231.75,0.05
2001-09,263.81,262.75,254.39,241.98,234.76,229.98,223.87,219.0,206.87,200.84,194.12,197.81,204.72,212.05,218.99,225.36,231.15,-0.17
2001-10,263.74,264.77,258.34,244.33,237.27,232.34,224.49,219.35,205.73,198.51,191.27,197.11,205.02,212.62,219.66,226.11,231.96,-0.1
2001-11,262.1,263.18,257.38,244.31,237.66,233.0,225.25,219.93,205.59,196.69,190.43,197.06,205.01,212.61,219.67,226.14,232.02,-0.2
2001-12,258.08,258.29,249.92,236.61,231.16,228.0,222.44,217.79,205.02,193.54,189.64,197.27,205.32,212.85,219.82,226.21,232.04,-0.4
2002-01,263.44,254.61,248.18,236.78,231.44,227.62,221.2,216.24,204.67,192.2,190.44,197.18,205.07,212.61,219.59,225.95,231.75,-0.07
2002-02,266.94,258.58,249.24,237.91,232.11,228.22,221.55,216.47,206.41,193.44,190.34,197.68,205.52,212.94,219.88,226.25,232.05,0.23
2002-03,267.01,267.52,255.29,240.77,234.05,230.09,222.35,216.8,206.87,194.93,190.05,197.33,205.26,212.9,220.0,226.46,232.31,0.1
2002-04,264.86,267.57,259.45,242.64,235.19,230.34,223.02,217.42,207.28,196.91,191.2,197.43,205.18,212.89,220.09,226.64,232.52,0.16
2002-05,262.15,265.04,259.58,243.43,233.89,229.21,222.34,217.18,207.7,197.51,192.24,198.29,205.86,213.44,220.53,226.99,232.84,0.3
2002-06,258.82,258.24,252.77,240.46,232.04,227.07,220.19,215.78,208.11,200.87,193.72,198.56,205.66,212.88,219.79,226.23,232.08,0.78
2002-07,263.52,258.42,251.39,238.52,230.95,226.14,218.79,214.69,208.5,201.99,193.96,198.48,205.63,212.88,219.76,226.09,231.85,0.76
2002-08,263.76,265.12,253.77,237.85,231.83,226.46,218.14,213.87,208.01,202.63,193.96,198.11,205.29,212.51,219.44,225.83,231.64,0.97
2002-09,264.25,266.8,259.93,240.69,232.91,227.22,217.98,212.95,206.67,200.65,193.34,197.68,205.04,212.44,219.38,225.74,231.54,1.11
2002-10,265.07,267.11,261.62,248.5,237.75,230.27,219.1,212.8,205.27,198.15,192.18,197.36,204.85,212.45,219.55,226.02,231.89,1.36
2002-11,263.05,265.46,259.18,248.95,240.9,231.56,220.36,213.17,204.9,196.81,191.67,197.46,205.26,212.88,219.98,226.46,232.31,1.62
2002-12,260.38,256.94,251.19,242.88,236.57,228.31,219.03,212.21,204.2,194.63,190.92,197.74,205.58,213.19,220.25,226.69,232.52,1.52
2003-01,264.29,255.19,250.19,241.39,233.01,226.74,217.41,210.54,203.04,194.15,191.2,198.17,205.9,213.35,220.3,226.64,232.41,1.19
2003-02,267.86,265.85,256.44,243.9,235.02,230.01,218.04,210.89,202.91,194.76,191.22,197.5,205.32,212.99,220.12,226.6,232.45,0.77
2003-03,266.04,266.61,260.85,246.6,237.43,232.11,219.65,212.02,203.83,195.64,191.52,197.64,205.29,212.9,220.03,226.53,232.41,0.59
2003-04,264.85,264.94,258.9,249.12,241.47,234.0,221.36,213.31,204.54,195.67,190.92,197.44,205.38,213.12,220.34,226.9,232.78,0.03
2003-05,263.01,262.24,256.7,247.29,242.28,236.87,223.1,215.14,206.04,197.37,191.57,197.98,205.76,213.33,220.44,226.92,232.77,-0.48
2003-06,261.31,259.04,253.16,244.49,239.55,236.0,223.3,215.85,206.81,200.05,194.22,198.34,205.1,212.42,219.41,225.83,231.65,-0.17
2003-07,259.94,259.3,252.05,241.37,236.7,233.2,224.25,215.69,206.8,202.13,194.9,198.17,205.08,212.36,219.3,225.69,231.5,0.21
2003-08,262.83,259.85,251.05,239.55,234.7,231.26,225.36,215.79,206.89,202.15,194.98,198.66,205.47,212.57,219.4,225.72,231.49,0.03
2003-09,264.64,262.18,252.83,241.28,235.6,231.38,225.37,215.32,205.94,200.9,194.51,198.13,205.1,212.32,219.23,225.62,231.43,0.24
2003-10,264.54,263.46,253.39,241.8,235.94,231.43,224.36,213.81,203.71,197.65,192.14,197.64,205.25,212.73,219.75,226.16,231.99,0.5
2003-11,263.43,261.7,253.37,242.79,237.34,232.89,225.15,215.83,202.52,194.87,191.24,197.29,205.04,212.7,219.84,226.35,232.22,0.4
2003-12,257.23,253.26,245.18,236.56,232.39,229.25,223.4,217.43,202.13,193.23,190.76,197.84,205.6,213.03,220.02,226.45,232.28,0.32
2004-01,259.44,255.35,248.57,238.31,232.56,228.57,222.08,216.4,200.68,190.33,190.14,197.66,205.59,213.12,220.12,226.52,232.31,0.17
2004-02,267.68,258.96,249.66,238.94,232.81,228.97,222.74,216.71,201.97,191.21,191.1,198.04,205.6,213.01,219.98,226.37,232.18,0.14
2004-03,266.33,266.2,255.01,241.3,235.3,231.05,223.45,217.43,204.76,193.11,190.32,197.58,205.66,213.29,220.32,226.73,232.54,-0.12
2004-04,263.61,265.66,258.38,242.75,236.6,232.6,224.6,218.24,207.5,194.73,190.43,197.51,205.45,213.12,220.28,226.8,232.66,0.06
2004-05,262.47,262.41,256.96,241.89,234.78,231.12,224.52,218.46,208.27,196.6,191.5,198.05,205.75,213.24,220.27,226.72,232.56,0.21
2004-06,262.31,258.56,253.86,242.51,233.42,228.84,223.37,218.16,209.67,201.45,192.77,197.91,205.27,212.57,219.48,225.86,231.69,0.11
2004-07,262.0,258.35,252.39,240.34,231.2,226.8,221.43,216.85,210.47,204.17,195.13,197.9,204.63,211.81,218.72,225.1,230.92,0.47
2004-08,262.78,260.47,251.44,236.68,230.07,225.96,219.58,215.04,209.55,203.69,194.33,198.49,205.63,212.82,219.59,225.85,231.59,0.72
2004-09,264.13,266.43,259.0,240.3,233.03,227.98,219.12,214.24,208.83,202.55,195.23,198.19,204.96,212.17,219.03,225.41,231.25,0.75
2004-10,263.62,264.86,259.41,244.86,235.63,230.04,218.87,213.27,206.79,199.64,192.56,197.65,205.17,212.63,219.61,226.01,231.85,0.69
2004-11,260.61,262.9,257.57,247.22,238.65,232.26,220.78,213.82,206.13,197.54,191.35,197.26,205.12,212.74,219.85,226.34,232.21,0.66
2004-12,257.63,259.28,253.3,244.19,237.4,231.46,220.18,213.3,205.43,196.24,191.23,197.56,205.31,212.83,219.86,226.3,232.14,0.74
2005-01,258.79,256.97,250.85,241.33,234.68,229.04,218.51,212.37,204.95,195.68,191.35,197.94,205.66,213.19,220.19,226.57,232.36,0.53
2005-02,263.23,259.6,253.45,242.83,235.39,229.47,218.0,211.85,204.32,194.95,190.56,197.77,205.9,213.58,220.65,227.07,232.85,0.24
2005-03,265.79,266.05,259.0,245.67,236.69,230.97,218.06,211.12,202.91,194.55,191.88,198.06,205.85,213.42,220.48,226.93,232.74,0.33
2005-04,264.57,265.74,259.96,249.49,240.24,232.84,220.78,212.55,203.6,195.71,191.39,198.2,206.08,213.7,220.82,227.32,233.18,0.29
2005-05,262.53,263.25,257.78,247.38,241.26,233.1,221.77,214.09,204.65,195.94,192.08,198.13,205.74,213.32,220.44,226.93,232.79,0.35
2005-06,262.3,261.02,254.45,243.87,238.81,233.29,221.12,214.37,204.76,197.96,193.36,198.53,205.78,213.17,220.14,226.52,232.33,0.4
2005-07,262.01,258.36,249.62,239.69,235.27,232.08,220.49,214.38,205.47,200.61,195.07,198.64,205.36,212.41,219.35,225.75,231.57,0.25
2005-08,262.95,261.93,251.95,240.41,235.42,232.0,220.06,213.98,205.25,200.53,195.01,198.61,205.5,212.6,219.46,225.79,231.56,0.06
2005-09,263.91,261.52,252.84,242.31,237.32,233.49,220.64,213.9,204.85,199.49,193.62,198.31,205.73,213.08,219.9,226.15,231.88,-0.09
2005-10,265.65,263.45,254.35,243.66,238.43,233.89,222.53,213.26,203.78,197.74,192.64,197.4,204.92,212.46,219.51,225.93,231.75,0.06
2005-11,265.33,259.11,252.33,243.62,238.36,233.61,225.33,213.69,202.57,194.78,190.58,197.28,205.13,212.72,219.79,226.24,232.1,-0.31
2005-12,264.39,251.27,245.83,238.0,233.92,230.25,224.12,214.69,201.61,193.0,190.67,197.72,205.47,212.89,219.79,226.12,231.88,-0.68
2006-01,263.03,251.42,246.06,236.57,232.19,228.48,221.89,214.64,200.78,192.62,190.09,197.31,205.3,212.87,219.82,226.16,231.92,-0.93
2006-02,266.74,262.49,252.47,241.33,236.19,232.15,223.98,216.73,200.87,191.32,190.3,197.67,205.54,213.06,220.06,226.45,232.22,-0.64
2006-03,264.68,267.41,258.68,242.99,237.11,233.09,225.49,218.86,203.25,193.74,190.67,197.36,205.07,212.6,219.67,226.12,231.94,-0.65
2006-04,263.58,265.75,258.84,244.27,237.37,233.04,225.46,219.38,206.29,195.2,190.42,197.24,205.08,212.73,219.88,226.39,232.26,-0.19
2006-05,262.81,260.38,255.27,244.93,236.62,232.14,225.23,219.51,209.28,196.23,191.2,197.54,205.18,212.78,219.91,226.41,232.26,0.06
2006-06,260.29,255.61,250.45,243.11,235.44,229.4,224.09,219.21,210.64,199.53,193.2,198.21,205.37,212.67,219.69,226.15,232.0,0.2
2006-07,259.16,256.46,250.75,241.96,234.22,228.12,222.97,218.59,211.48,203.44,194.36,198.6,205.56,212.9,219.82,226.17,231.94,0.13
2006-08,262.25,258.9,252.17,240.96,232.06,227.12,221.32,216.99,210.82,204.33,195.4,198.74,205.48,212.57,219.48,225.86,231.67,0.4
2006-09,264.71,263.87,256.94,243.33,234.09,228.67,220.99,216.13,209.9,203.42,195.62,198.59,205.28,212.46,219.36,225.73,231.55,0.62
2006-10,263.88,263.44,257.05,245.21,235.18,228.98,219.83,214.58,207.91,200.92,193.46,198.18,205.51,212.92,219.95,226.42,232.29,0.78
2006-11,263.82,262.79,256.77,246.95,237.66,230.82,220.47,214.63,206.66,199.05,193.08,197.8,205.17,212.62,219.69,226.2,232.1,1.08
2006-12,259.83,257.54,251.2,242.89,234.68,227.99,217.98,212.51,204.65,197.27,191.92,197.91,205.64,213.17,220.21,226.69,232.58,1.19
2007-01,260.86,255.61,249.58,240.97,233.49,228.11,217.42,211.77,204.13,195.64,191.67,198.78,206.47,213.91,220.83,227.17,232.95,0.69
2007-02,267.43,259.05,251.65,240.03,233.49,228.77,217.1,211.63,203.8,195.33,192.49,198.53,205.74,213.08,220.01,226.38,232.15,0.09
2007-03,267.04,266.47,258.83,244.27,236.96,231.5,218.84,212.26,203.88,196.71,192.33,198.2,205.53,212.96,220.0,226.47,232.31,-0.04
2007-04,265.36,265.2,259.2,248.48,239.65,233.28,221.72,213.67,204.85,197.16,191.76,197.85,205.58,213.19,220.31,226.82,232.69,0.0
2007-05,263.21,263.93,256.51,247.22,241.67,234.03,222.75,214.6,205.21,197.71,192.89,198.3,205.81,213.37,220.47,226.98,232.85,-0.28
2007-06,260.39,260.68,253.94,244.2,239.87,235.24,222.2,215.12,205.03,199.16,194.59,199.36,206.0,213.14,220.05,226.45,232.27,-0.1
2007-07,263.45,256.55,247.08,238.31,234.59,231.96,220.56,214.17,205.24,200.37,194.63,198.95,205.59,212.66,219.49,225.83,231.62,-0.43
2007-08,264.5,260.82,249.38,239.16,234.53,231.19,221.19,214.27,205.65,201.17,195.84,199.06,205.49,212.37,219.18,225.5,231.31,-0.62
2007-09,263.98,262.13,251.74,240.9,235.94,232.2,222.33,213.93,205.08,200.36,194.68,198.21,205.16,212.4,219.34,225.74,231.58,-0.95
2007-10,264.78,263.66,253.51,241.95,236.67,232.84,223.4,213.24,203.74,198.32,192.68,197.44,204.82,212.28,219.29,225.71,231.57,-1.47
2007-11,264.95,262.93,253.57,243.11,238.2,234.27,226.84,215.51,203.89,196.83,191.21,197.58,205.2,212.62,219.59,225.99,231.83,-1.59
2007-12,265.58,259.05,250.29,239.82,234.71,231.23,225.51,217.48,203.82,195.48,191.12,197.61,205.15,212.49,219.37,225.73,231.52,-1.6
2008-01,266.24,255.27,245.03,235.9,231.21,227.71,222.5,217.14,203.02,194.65,190.58,197.7,205.27,212.66,219.55,225.88,231.66,-1.86
2008-02,267.91,256.92,246.59,237.09,232.16,228.41,221.75,216.95,202.81,194.56,190.98,197.57,205.11,212.41,219.27,225.57,231.3,-1.89
2008-03,266.96,263.86,251.88,240.76,235.68,231.59,223.57,217.77,204.04,195.54,190.78,196.92,204.49,211.88,218.85,225.25,231.04,-1.15
2008-04,264.92,265.81,256.09,242.58,237.1,232.89,225.14,219.1,206.74,195.67,190.2,197.0,204.82,212.37,219.43,225.89,231.75,-0.95
2008-05,264.03,263.7,255.79,240.76,235.28,231.7,224.86,219.24,209.6,196.82,190.91,197.22,204.88,212.41,219.45,225.91,231.76,-0.67
2008-06,264.92,261.78,253.63,239.74,233.64,230.13,224.0,218.9,210.35,200.68,193.35,197.44,204.55,212.08,219.17,225.66,231.53,-0.48
2008-07,263.9,259.7,252.88,240.04,233.2,229.22,223.05,218.48,210.99,203.97,196.32,198.23,204.53,211.71,218.66,225.09,230.97,-0.03
2008-08,264.07,261.81,254.38,240.91,233.55,227.99,221.37,217.21,210.9,204.48,196.93,198.73,205.11,212.06,218.86,225.2,231.01,0.03
2008-09,264.89,263.03,255.99,241.99,234.28,228.08,220.35,215.9,209.76,203.45,196.41,198.52,205.31,212.51,219.35,225.67,231.46,-0.28
2008-10,265.66,264.47,257.64,243.76,235.04,228.55,219.0,213.87,207.58,200.59,194.86,198.38,205.27,212.57,219.53,225.94,231.8,-0.36
2008-11,267.28,262.23,256.63,247.15,237.71,230.79,219.59,213.91,206.85,198.63,191.71,197.81,205.32,212.79,219.83,226.29,232.15,-0.35
2008-12,266.78,257.15,251.5,243.96,236.04,229.2,218.74,213.63,206.61,196.73,191.01,197.75,205.26,212.66,219.58,225.93,231.72,-0.83
2009-01,266.82,253.57,248.01,238.56,231.75,226.48,216.72,212.3,205.69,197.11,191.23,197.62,205.17,212.56,219.45,225.79,231.57,-1.03
2009-02,270.15,264.39,254.55,241.89,234.22,227.75,215.39,210.57,203.39,195.08,191.16,197.65,205.16,212.55,219.48,225.87,231.68,-0.68
2009-03,267.02,268.82,262.19,246.62,238.5,232.26,219.93,214.12,205.63,196.35,190.92,197.65,205.16,212.57,219.57,225.98,231.78,-0.55
2009-04,265.64,265.49,259.44,249.36,239.75,232.88,220.94,215.04,206.44,197.79,191.95,198.02,205.6,213.08,220.11,226.57,232.42,-0.27
2009-05,262.82,261.08,255.85,247.48,240.95,232.32,220.95,214.6,206.8,198.85,192.5,198.07,205.49,213.0,220.12,226.64,232.53,0.18
2009-06,260.78,258.04,252.64,244.57,239.89,233.6,221.18,213.96,206.94,200.26,193.67,198.26,205.35,212.65,219.62,226.05,231.9,0.47
2009-07,259.64,256.7,251.03,242.55,238.4,234.22,221.33,213.92,207.68,202.66,195.5,199.06,205.84,213.02,219.88,226.22,232.01,0.72
2009-08,261.59,258.9,252.43,242.21,236.62,232.43,220.89,213.56,207.87,203.3,195.94,199.17,205.88,213.03,219.89,226.26,232.09,0.71
2009-09,263.36,260.55,253.93,243.42,237.67,232.84,219.45,212.53,206.87,201.84,194.77,198.89,206.05,213.35,220.21,226.55,232.35,0.75
2009-10,265.45,262.24,254.91,245.27,240.2,234.89,219.13,211.62,205.14,199.14,193.56,198.16,205.32,212.83,219.91,226.39,232.26,0.94
2009-11,264.54,258.61,252.56,244.18,239.53,235.15,220.55,212.29,203.77,196.47,192.06,198.16,205.84,213.35,220.38,226.82,232.67,1.54
2009-12,263.87,254.05,248.44,239.83,235.26,231.87,218.64,210.71,201.61,194.7,191.35,198.29,205.82,213.19,220.18,226.61,232.48,1.72
2010-01,260.31,253.36,246.59,238.18,234.41,231.25,218.96,211.17,201.46,195.01,192.19,198.84,206.35,213.67,220.58,226.96,232.77,1.5
2010-02,268.98,263.17,252.31,241.07,236.7,232.0,217.68,209.05,199.31,193.13,191.21,198.65,206.52,214.11,221.17,227.61,233.41,1.22
2010-03,267.48,266.95,259.36,246.25,239.98,234.69,220.93,211.84,200.38,194.33,192.27,198.66,206.39,213.99,221.1,227.59,233.43,1.08
2010-04,265.22,264.46,257.54,247.44,241.71,236.54,222.88,214.5,202.37,194.86,191.73,198.33,206.35,214.18,221.41,227.96,233.8,0.59
2010-05,262.37,261.86,255.37,245.63,240.43,236.37,223.99,215.9,204.41,194.81,192.63,199.3,207.04,214.68,221.83,228.33,234.16,-0.17
2010-06,259.16,257.32,251.58,242.44,237.55,233.52,226.26,217.14,206.65,197.9,194.32,199.37,206.26,213.53,220.47,226.86,232.67,-0.65
2010-07,258.47,252.88,245.69,236.22,232.2,229.3,224.44,219.2,207.86,200.72,194.37,198.63,205.65,212.77,219.63,226.0,231.84,-1.13
2010-08,266.96,257.14,246.71,236.87,232.15,228.69,222.96,218.07,209.89,200.91,194.02,198.41,205.51,212.83,219.69,226.04,231.84,-1.32
2010-09,266.5,261.94,249.58,239.2,234.29,230.56,223.58,218.16,211.25,201.46,194.34,198.49,205.51,212.63,219.49,225.83,231.61,-1.65
2010-10,265.0,263.41,250.71,239.55,234.85,231.06,223.28,217.61,210.03,201.62,192.6,198.01,205.36,212.69,219.62,226.01,231.83,-1.68
2010-11,264.44,263.05,251.98,238.65,233.93,230.61,223.28,217.66,209.28,201.11,191.9,197.7,205.21,212.6,219.56,225.95,231.77,-1.58
2010-12,262.5,260.1,249.4,235.48,230.45,227.33,220.39,215.6,207.72,199.47,192.32,198.29,205.43,212.51,219.24,225.51,231.29,-1.62
2011-01,268.06,255.49,243.29,234.0,229.78,225.56,218.2,213.87,206.65,199.04,192.43,197.74,204.94,212.23,219.12,225.46,231.24,-1.64
2011-02,269.97,263.0,248.0,238.53,233.14,227.12,218.34,213.67,206.49,199.6,192.88,197.54,204.87,212.21,219.13,225.5,231.31,-1.27
2011-03,267.14,267.53,256.86,243.58,237.13,230.71,219.91,214.6,206.88,199.64,193.16,197.89,205.11,212.37,219.28,225.67,231.49,-0.98
2011-04,264.97,264.77,258.69,246.21,238.21,231.51,219.54,214.17,206.56,198.66,191.23,197.58,205.2,212.67,219.7,226.17,232.01,-0.76
2011-05,262.92,262.36,256.44,247.41,240.52,232.8,220.48,214.91,207.05,197.64,191.48,197.82,205.56,213.16,220.28,226.76,232.6,-0.43
2011-06,261.59,259.55,253.39,244.98,240.13,233.34,220.56,215.0,207.95,200.43,194.1,198.62,205.85,213.14,220.03,226.37,232.14,-0.18
2011-07,262.02,259.17,251.87,241.56,236.81,232.0,219.32,213.88,208.24,202.59,195.57,198.85,205.48,212.52,219.35,225.7,231.53,-0.26
2011-08,262.87,260.36,251.4,240.51,235.88,231.25,219.15,213.69,208.37,203.25,196.27,198.89,205.47,212.55,219.4,225.75,231.55,-0.64
2011-09,263.52,263.0,255.16,244.77,239.36,233.31,220.23,213.99,208.18,203.05,196.15,198.81,205.39,212.5,219.37,225.73,231.53,-0.74
2011-10,263.24,262.63,255.44,245.25,240.03,233.98,219.7,212.88,206.64,200.65,193.95,197.81,204.97,212.42,219.4,225.77,231.59,-0.97
2011-11,262.49,261.68,255.18,245.87,240.7,235.35,220.72,212.74,205.47,198.75,192.33,197.49,204.99,212.49,219.57,226.04,231.91,-1.05
2011-12,258.14,257.14,251.06,242.95,237.94,233.75,220.64,212.78,204.74,196.97,191.76,198.3,205.76,213.06,219.91,226.22,231.99,-1.04
2012-01,259.86,257.14,248.73,237.29,233.23,229.72,217.13,210.15,202.97,194.42,191.18,197.6,205.13,212.59,219.51,225.8,231.54,-1.08
2012-02,267.27,264.93,253.88,241.53,237.2,232.66,219.31,211.16,202.89,194.32,191.45,197.78,205.1,212.34,219.22,225.55,231.32,-0.69
2012-03,262.85,263.81,256.17,243.93,238.88,233.33,220.77,212.69,204.1,195.45,191.29,197.75,205.14,212.6,219.6,226.0,231.8,-0.58
2012-04,262.18,262.41,255.99,246.04,241.12,236.28,222.42,214.0,204.94,195.81,190.79,197.46,205.05,212.59,219.69,226.18,232.03,-0.39
2012-05,261.24,260.2,254.53,245.37,240.24,236.4,223.57,215.57,205.76,197.84,191.85,197.38,205.05,212.68,219.83,226.35,232.22,-0.05
2012-06,258.44,256.99,251.42,243.15,238.41,234.45,225.0,216.29,206.38,200.29,194.16,198.57,205.63,212.8,219.57,225.84,231.58,0.31
2012-07,258.02,253.61,245.5,237.44,233.49,230.07,225.08,215.61,206.53,201.98,194.36,198.19,205.2,212.4,219.32,225.72,231.54,0.53
2012-08,265.89,256.68,248.22,238.5,233.23,229.38,224.81,215.14,206.36,201.86,195.0,198.73,205.35,212.42,219.28,225.6,231.36,0.73
2012-09,264.08,258.2,250.24,239.61,234.02,230.36,225.25,215.43,205.92,200.94,193.78,198.24,205.37,212.63,219.55,225.93,231.74,0.51
2012-10,265.63,263.11,254.33,241.91,235.85,231.41,224.64,213.69,203.54,197.79,191.69,197.38,205.04,212.62,219.71,226.18,232.05,0.29
2012-11,263.58,262.54,254.77,242.67,237.55,233.59,226.55,216.64,202.63,194.82,190.71,197.64,205.5,213.07,220.12,226.54,232.38,0.36
2012-12,260.82,259.95,251.79,240.03,234.83,230.95,225.28,218.42,201.9,193.87,191.07,197.85,205.59,213.05,220.05,226.47,232.32,-0.11
2013-01,264.15,254.21,243.74,233.02,228.17,225.39,221.3,216.66,199.73,191.53,190.68,198.33,206.14,213.62,220.54,226.86,232.64,-0.41
2013-02,270.53,265.63,250.89,239.26,233.75,229.7,223.27,217.94,200.63,192.78,191.16,198.09,205.86,213.32,220.28,226.64,232.41,-0.4
2013-03,267.02,267.4,255.16,240.41,234.6,230.36,223.66,218.41,203.14,193.88,190.85,198.05,205.85,213.43,220.47,226.91,232.74,-0.22
2013-04,264.0,264.81,257.55,242.2,236.61,232.18,224.45,218.53,205.78,194.38,190.82,197.88,205.78,213.43,220.54,227.01,232.84,-0.1
2013-05,260.69,261.22,254.88,240.61,235.41,231.69,224.69,218.9,208.89,196.1,191.43,197.88,205.72,213.38,220.47,226.93,232.75,-0.27
2013-06,256.72,256.74,251.15,238.2,233.01,230.02,224.29,219.21,210.99,200.68,192.56,198.37,205.81,213.14,220.03,226.39,232.19,-0.21
2013-07,258.71,256.19,249.05,234.87,230.25,227.37,222.67,218.43,211.59,204.71,194.6,198.09,204.96,212.25,219.17,225.55,231.37,-0.31
2013-08,265.09,259.63,249.35,235.06,229.88,226.34,220.96,216.89,211.07,205.06,195.2,198.54,205.27,212.27,219.14,225.54,231.38,-0.28
2013-09,266.12,264.85,252.84,237.47,231.03,226.91,220.05,215.48,209.53,203.31,194.75,198.43,205.35,212.63,219.52,225.86,231.68,-0.07
